position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
166,UC1SZZVZ5GXRBGpXorHD9PNw,Afreim,Lsv_JPh_58c,2023-08-18T14:51:55Z,2023-08-18 14:51:55,FORTUNE TIGER - ELA FEZ eu FORRAR MUITO com essa ESTRATÉGIA!,Parcerias: casahypepromo@gmail.com Vem lucrar nessa: https://linktr.ee/afreim Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"fortune tiger como jogar,como baixar o fortune tiger,como jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,jogar fortune tiger,fortune tiger,melhor forma para jogar fortune tiger,fortune tiger max win,fortune tiger slot,fortune tiger 2500x,fortune tiger melhor slot casino online,fortune tiger pote de ouro completo,slot fortune tiger como jogar com banca baixa,como jogar o fortune tiger",29,Nonprofits & Activism,PT8M51S,531,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/Lsv_JPh_58c/maxresdefault.jpg,1,35657,1003,,0,56
167,UC1SZZVZ5GXRBGpXorHD9PNw,Afreim,_MHkXrcMOHY,2023-08-17T18:32:25Z,2023-08-17 18:32:25,FORTUNE TIGER - ESSA É A MELHOR ESTRATÉGIA PARA BANCA BAIXA!,Parcerias: casahypepromo@gmail.com Vem lucrar nessa: https://linktr.ee/afreim Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"fortune tiger,bug do fortune tiger,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger como jogar,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,fortune tiger melhor slot casino online,fortune,jogo fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger melhor estrategia",29,Nonprofits & Activism,PT8M13S,493,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/_MHkXrcMOHY/maxresdefault.jpg,1,82945,1940,,0,135
168,UCTRQblH_muP2X68UsLwFmBg,ProSidu,57_rtpPM5_4,2023-08-17T16:00:10Z,2023-08-17 16:00:10,FORTUNE TIGER GIRANDO COM ESTRATÉGIA QUE GANHA RÁPIDO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT8M22S,502,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/57_rtpPM5_4/maxresdefault.jpg,1,31147,1712,,0,828
169,UCTRQblH_muP2X68UsLwFmBg,ProSidu,vdmYN5Q2aSQ,2023-08-17T15:00:55Z,2023-08-17 15:00:55,FORTUNE TIGER OVO SEMPRE VEM,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entretenimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade. #shorts,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger,shorts",20,Gaming,PT35S,35,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/vdmYN5Q2aSQ/maxresdefault.jpg,1,9231,573,,0,10
170,UCTRQblH_muP2X68UsLwFmBg,ProSidu,BGmjcLNiDKo,2023-08-15T16:00:09Z,2023-08-15 16:00:09,FORTUNE TIGER GIRANDO ATÉ GANHAR ALTO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT8M44S,524,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/BGmjcLNiDKo/maxresdefault.jpg,1,22059,1406,,0,709
171,UCTRQblH_muP2X68UsLwFmBg,ProSidu,sALYtOdabwY,2023-08-13T16:00:39Z,2023-08-13 16:00:39,FORTUNE TIGER RODEI ATÉ GANHAR MUITO ALTO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT9M49S,589,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/sALYtOdabwY/maxresdefault.jpg,1,31607,1426,,0,406
172,UCMy1-mgOTbHg_jlkPjT_rcw,v2cell,NKuNTwnBLLA,2023-08-12T14:15:14Z,2023-08-12 14:15:14,Testei a Estratégia de 175$ no melhor horário no FORTUNE TIGER,Testei a Estratégia de 175$ no melhor horário no FORTUNE TIGER A continuação do vídeo no grupo do Telegram PODE ESTAR CHEIO: https://t.me/+Rd_0zam_FZGpL9R-. Parceria comercial: grupov2comercial@gmail.com Essa foi o melhor horário para jogar fortune tiger a noite....,"Testei a Estratégia de 175$ no melhor horário no FORTUNE TIGER,jogos,slots,fortune,fortune tiger,melhor horário para jogar fortune tiger de madrugada,qual é o melhor horário para jogar fortune tiger,minutos pagantes do fortune tiger,FORTUNE TIGER TESTEI NOVA ESTRATÉGIA FEZ GANHAR MUITO,como jogar fortune Tiger",28,Science & Technology,PT3M36S,216,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/NKuNTwnBLLA/maxresdefault.jpg,1,3926,171,,0,22
173,UCTRQblH_muP2X68UsLwFmBg,ProSidu,EKTSdJNwkdM,2023-08-12T13:00:17Z,2023-08-12 13:00:17,FORTUNE TIGER ESSA ESTRATÉGIA ME FEZ GANHAR O DOBRO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT11M35S,695,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/EKTSdJNwkdM/maxresdefault.jpg,1,35947,1438,,0,732
174,UCzprdndsN3bQOrdymEFErwQ,LOUD TNot,-u_FfSpId4Y,2023-08-10T22:31:11Z,2023-08-10 22:31:11,24 HORAS RODANDO FORTUNE TIGER SEM PARAR! VALEU A PENA?,🔞 Esse vídeo possui apenas fins de entretenimento. Lembre-se que isso acaba em perdas. Esse Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.,"FREE FIRE,CONFIGURATION PERFECTA para SAMSUNG A3,A5,A6,A7,J2,J5,J7,S5,S6,S7,S9,A10,A20,A30,A50,A70 /// FREEFIR",20,Gaming,PT15M19S,919,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/-u_FfSpId4Y/maxresdefault.jpg,1,124360,3489,,0,172
175,UCxHak2SbhZlsX9vL4eJ0eLQ,THE ZDK,7iR5a7GorK8,2023-08-10T20:00:02Z,2023-08-10 20:00:02,Atualizado! FAÇA ISSO COM SUA BANCA BAIXA! Como fazer o tigre soltar a carta no fortune tiger,🟣 Segue no app roxinho ? @zdk.ofc,"fortune tiger,bug do fortune tiger,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger banca baixa,fortune tiger estrategia,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger como jogar,fortune tiger bug,fortune tiger banca de 20,estrategia fortune tiger,fortune tiger melhor slot casino online,fortune,jogo fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger melhor estrategia",20,Gaming,PT5M2S,302,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/7iR5a7GorK8/maxresdefault.jpg,1,16501,732,,0,1303
176,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,uOfEvUSflUM,2023-08-10T16:29:08Z,2023-08-10 16:29:08,Fortune tiger TESTEI NOVA ESTRATEGIA e GANHEI MUITO😱,,"fortune tiger,bug do fortune tiger,fortune tiger como ganhar dinheiro forma certa,melhor forma para jogar fortune tiger,fortune tiger slot,jogar fortune tiger,fortune tiger estrategia,fortune tiger banca baixa,estrategia fortune tiger,fortune tiger bug,slot fortune tiger como jogar com banca baixa,fortune,fortune tiger como jogar,fortune tiger banca de 20,dicas fortune tiger,fortune tiger max win,fortune tiger 2500x,fortune tiger melhor slot casino online",29,Nonprofits & Activism,PT8M54S,534,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/uOfEvUSflUM/maxresdefault.jpg,1,46823,2686,,0,351
177,UCj6ItfbonB8jvzUJ0XRPq3A,QZL,GRTVKabcFqk,2023-08-09T17:26:57Z,2023-08-09 17:26:57,FORTUNE TIGER // ESTRATÉGIA SECRETA QUE TA PAGANDO MUITOO,LINK DA iiibetBET: https://keepo.io/QZL ------------------------------------------------------------------------------ ME SIGA NO INSTAGRAM: https://www.instagram.com/qzlofc/ ------------------------------------------------------------------------------ CONTATO COMERCIAL: Wiktorrodrigo1@gmail.com ------------------------------------------------------------------------------,"jogo do tigrinho,jogo do tigre,fortune tiger,fortune ox,bug do fortune tiger,melhor estratégia do fortune tiger,jogo fortune tiger,como ganhar dinheiro com o fortune tiger,habbit,lucrando muito fortune tiger,qzl videos fortune tiger",20,Gaming,PT9M27S,567,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/GRTVKabcFqk/maxresdefault.jpg,1,15337,223,,0,51
178,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,3RVHN2FafmA,2023-08-07T20:04:32Z,2023-08-07 20:04:32,Fortune tiger FIZ UMA LOUCURA ate ISSO ACONTECER😱,,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,fortune tiger slot,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger melhor slot casino online,slot fortune tiger como jogar com banca baixa,fortune tiger estrategia,fortune tiger bug,bug do fortune tiger,fortune tiger como jogar,fortune tiger banca de 20,fortune tiger banca baixa,estrategia fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger max win,prosidu",29,Nonprofits & Activism,PT13M35S,815,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/3RVHN2FafmA/maxresdefault.jpg,1,29662,1188,,0,179
179,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,xr2kVYA1OQ8,2023-08-07T00:01:48Z,2023-08-07 0:01:48,Fortune tiger GIREI FAZENDO ISSO e GANHEI MUITO😱,,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,fortune tiger slot,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger melhor slot casino online,slot fortune tiger como jogar com banca baixa,fortune tiger estrategia,fortune tiger bug,bug do fortune tiger,fortune tiger como jogar,fortune tiger banca de 20,fortune tiger banca baixa,estrategia fortune tiger,fortune tiger 2500x,dicas fortune tiger,fortune tiger max win",29,Nonprofits & Activism,PT8M48S,528,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/xr2kVYA1OQ8/maxresdefault.jpg,1,34344,1472,,0,184
180,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,gg0C3vb8WKc,2023-08-05T15:22:19Z,2023-08-05 15:22:19,Fortune tiger ESSA ESTRATEGIA me FEZ GANHAR MUITO😱,,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger bug,fortune tiger melhor slot casino online,fortune tiger slot,bug do fortune tiger,slot fortune tiger como jogar com banca baixa,fortune tiger estrategia,dicas fortune tiger,fortune tiger como jogar,como jogar e ganhar slot fortune tiger,estrategia fortune tiger,fortune tiger jogo,fortune tiger banca de 20",29,Nonprofits & Activism,PT15M19S,919,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/gg0C3vb8WKc/maxresdefault.jpg,1,56909,2178,,0,236
181,UCTRQblH_muP2X68UsLwFmBg,ProSidu,ZgWRGN7b8Pc,2023-08-05T13:00:34Z,2023-08-05 13:00:34,ATUALIZAÇÃO FORTUNE TIGER TESTEI ESTRATÉGIA NOVA E GANHEI MUITO ALTO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT8M11S,491,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/ZgWRGN7b8Pc/maxresdefault.jpg,1,61668,1772,,0,303
182,UCzprdndsN3bQOrdymEFErwQ,LOUD TNot,e_nx9o5di6A,2023-08-05T01:32:10Z,2023-08-05 1:32:10,RODEI 2 MIL VEZES DOIS FORTUNE TIGER NO MESMO TEMPO SEM PARAR! INACREDITÁVEL!!!!,🔞 Esse vídeo possui apenas fins de entretenimento. Lembre-se que isso acaba em perdas. Esse Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.,"FREE FIRE,CONFIGURATION PERFECTA para SAMSUNG A3,A5,A6,A7,J2,J5,J7,S5,S6,S7,S9,A10,A20,A30,A50,A70 /// FREEFIR",20,Gaming,PT22M27S,1347,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/e_nx9o5di6A/maxresdefault.jpg,1,55002,1085,,0,121
183,UCw8kYHz0escoTFWi_TzRmIw,PSouza7,neA6ciz-Ld8,2023-08-04T23:30:07Z,2023-08-04 23:30:07,GIREI EM 3 AO MESMO TEMPO!!! *FORTUNE TIGER* *FORTUNE OX* E *FORTUNE RABBIT* *Inacreditável*,Segue lá: pspatricksouza,,22,People & Blogs,PT20M49S,1249,2d,hd,FALSE,,,https://i.ytimg.com/vi/neA6ciz-Ld8/maxresdefault.jpg,1,220852,6815,,0,496
184,UCTRQblH_muP2X68UsLwFmBg,ProSidu,M1f8Js9uVvk,2023-08-03T16:00:25Z,2023-08-03 16:00:25,DRAGON HATCH TESTANDO ESTRATÉGIA PAGANTE mas FORTUNE TIGER DEU O NOME,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune mouse,fortune tiger,dragon hatch",20,Gaming,PT13M53S,833,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/M1f8Js9uVvk/maxresdefault.jpg,1,32568,1118,,0,458
185,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,cT1SlvqHulY,2023-08-02T22:11:41Z,2023-08-02 22:11:41,Fortune tiger ESSA ESTRATEGIA me FEZ GANHAR MUITO (ep1),,"fortune tiger,jogar fortune tiger,slot fortune tiger como jogar com banca baixa,fortune tiger como ganhar dinheiro forma certa,melhor forma para jogar fortune tiger,fortune tiger melhor slot casino online,fortune tiger slot,fortune tiger estrategia,fortune tiger como jogar,fortune tiger banca de 20,fortune tiger bug,bug do fortune tiger,fortune tiger 2500x,fortune tiger max win,fortune tiger banca baixa,como jogar o fortune tiger,como baixar o fortune tiger",29,Nonprofits & Activism,PT13M14S,794,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/cT1SlvqHulY/maxresdefault.jpg,1,48188,1780,,0,260
186,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,UTw9VstNsog,2023-08-01T20:29:00Z,2023-08-01 20:29:00,Fortune tiger NÃO PAREI DE GIRAR ate ISSO ACONTECER😱,,"fortune tiger,melhor forma para jogar fortune tiger,fortune tiger como ganhar dinheiro forma certa,jogar fortune tiger,fortune tiger melhor slot casino online,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger estrategia,fortune tiger como jogar,fortune tiger banca de 20,fortune tiger bug,bug do fortune tiger,fortune tiger 2500x,fortune tiger max win,fortune tiger banca baixa,como jogar o fortune tiger,como baixar o fortune tiger",29,Nonprofits & Activism,PT13M20S,800,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/UTw9VstNsog/maxresdefault.jpg,1,33468,1407,,0,171
187,UCSsDQDLovGvWD3RgNybnKvQ,Lukas Games,z77vl0W46Ag,2023-08-01T14:39:48Z,2023-08-01 14:39:48,"Fortune tiger CORRE TESTEI nova ESTRATEGIA e GANHEI MUITO, COMO GANHAR no Fortune tiger",contato comercial/parceria: lukasvaivencer@gmail.com,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,fortune tiger melhor slot casino online,slot fortune tiger como jogar com banca baixa,melhor forma para jogar fortune tiger,fortune tiger bug,fortune tiger slot,jogar fortune tiger,bug do fortune tiger,como jogar e ganhar slot fortune tiger,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,fortune,jogar fortune tiger e ganhar dinheiro,fortune tiger estrategia,fortune ox,fortune mouse",29,Nonprofits & Activism,PT9M48S,588,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/z77vl0W46Ag/maxresdefault.jpg,1,43638,2180,,0,130
188,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,bQZGBdWQd9w,2023-07-31T15:01:31Z,2023-07-31 15:01:31,Fortune tiger TESTEI nova ESTRATEGIA e GANHEI MUITO,,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,melhor forma para jogar fortune tiger,fortune tiger estrategia,jogar fortune tiger,fortune tiger melhor slot casino online,fortune tiger slot,slot fortune tiger como jogar com banca baixa,fortune tiger como jogar,fortune tiger banca de 20,fortune tiger 2500x,fortune tiger max win,fortune tiger banca baixa,como jogar o fortune tiger,como baixar o fortune tiger,fortune tiger bug,bug do fortune tiger",29,Nonprofits & Activism,PT11M3S,663,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/bQZGBdWQd9w/maxresdefault.jpg,1,42958,1792,,0,191
189,UCTRQblH_muP2X68UsLwFmBg,ProSidu,t6WOaDexw7A,2023-07-31T13:00:48Z,2023-07-31 13:00:48,ATUALIZAÇÃO FORTUNE TIGER ESTRATÉGIA DA BANCA BAIXA RODADA 3,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT9M11S,551,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/t6WOaDexw7A/maxresdefault.jpg,1,68067,2060,,0,494
190,UCCljPavMtxmBk-i9ronkGng,Ph Gamer,zOXkkXrS9VI,2023-07-30T22:00:33Z,2023-07-30 22:00:33,Fortune tiger TESTEI ESTRATEGIA PARA JOGAR COM BANCA BAIXA DE R$30 E ISSO ACONTECEU😱,🔞 Esse vídeo possui apenas fins de entretenimento. Lembre-se que isso acaba em perdas. Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.,"fortune tiger como ganhar dinheiro forma certa,melhor forma para jogar fortune tiger,fortune tiger,bug do fortune tiger,fortune tiger bug,fortune ox",20,Gaming,PT14M9S,849,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/zOXkkXrS9VI/maxresdefault.jpg,,4907,218,,0,19
191,UC-hA65Fjv5X8h-J92zc_L8Q,Gêmeos Investem,tTmZiSdmj5k,2023-07-30T21:11:54Z,2023-07-30 21:11:54,Usei o robô do Fortune Tiger por 7 dias! #Shorts,,,27,Education,PT1M,60,2d,hd,FALSE,,,https://i.ytimg.com/vi/tTmZiSdmj5k/maxresdefault.jpg,1,346281,21963,,0,363
192,UCdTh0sNWfr_K7ijhZ_59U6A,Sky,jbUqEdF19s8,2023-07-30T21:03:14Z,2023-07-30 21:03:14,INSISTI 3 FORTUNE TIGER AO MESMO TEMPO,Aqui lives https://www.youtube.com/@skyzito1 https://www.youtube.com/@skyotakuzinho Esse vídeo possui apenas fins de entretenimento Esse Jogos são para maiores de 18anos ou idade legal em sua jurisdição.🔞,"sky,skyzera,skyzito,dicas,videos,estrategia",24,Entertainment,PT7M36S,456,2d,hd,FALSE,pt,pt,,,9675,386,,0,30
193,UCSsDQDLovGvWD3RgNybnKvQ,Lukas Games,CK7GeZOlXkw,2023-07-30T15:15:01Z,2023-07-30 15:15:01,"Fortune tiger, Fortune ox e Fortune mouse TESTEI ISSO e GANHEI MUITO😱",,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,fortune tiger melhor slot casino online,slot fortune tiger como jogar com banca baixa,melhor forma para jogar fortune tiger,fortune tiger bug,fortune tiger slot,jogar fortune tiger,bug do fortune tiger,como jogar e ganhar slot fortune tiger,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,fortune,jogar fortune tiger e ganhar dinheiro,fortune tiger estrategia,fortune ox,fortune mouse",29,Nonprofits & Activism,PT4M44S,284,2d,hd,FALSE,pt,pt,https://i.ytimg.com/vi/CK7GeZOlXkw/maxresdefault.jpg,1,1225,40,,0,9
194,UCTRQblH_muP2X68UsLwFmBg,ProSidu,XBgFKAFIZVg,2023-07-30T13:00:23Z,2023-07-30 13:00:23,FORTUNE TIGER NOVA ESTRATÉGIA DA BANCA BAIXA NAS RODADAS AUTOMÁTICAS,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade.,"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT9M6S,546,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/XBgFKAFIZVg/maxresdefault.jpg,1,133259,3877,,0,440
195,UCVDhXzLYTsL-5DBWwhoz3bw,JOTINHA BET,FTyMRcRQZKI,2023-07-29T22:14:09Z,2023-07-29 22:14:09,FORTUNE TIGER USEI ESSA ESTRATEGIA E FORREI DE R$100 PRA R$1000 EM MINUTOS *Inacreditavel*,Deixa seu like? ME SEGUE NO INSTAGRAM: @jotinhabeteapps 🔞Esse vídeo possui apenas fins de INTRETENIMENTO.Lembre-se que isso acaba em perdas.Apostas são para maiores de 18 anos ou idade legal em sua jurisdição.,"Jotinha bet,Criando negócio,Dicas do jotinha",22,People & Blogs,PT15M46S,946,2d,hd,FALSE,,,https://i.ytimg.com/vi/FTyMRcRQZKI/maxresdefault.jpg,1,79216,2531,,0,224
196,UCTRQblH_muP2X68UsLwFmBg,ProSidu,2kAFTFHKt0s,2023-07-29T13:00:03Z,2023-07-29 13:00:03,FORTUNE TIGER TESTEI NOVA ESTRATÉGIA E ME FEZ GANHAR MUITO,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade. Music track: Love by Amine Maxwell Source: https://freetouse.com/music Royalty Free Music for Videos (Safe),"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT8M20S,500,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/2kAFTFHKt0s/maxresdefault.jpg,1,218011,4035,,0,694
197,UCCljPavMtxmBk-i9ronkGng,Ph Gamer,inQgp7GVb-4,2023-07-29T00:00:16Z,2023-07-29 0:00:16,Fortune tiger TESTEI A NOVA ESTRATÉGIA E ME FEZ GANHAR MUITO RÁPIDO 😱,🔞 Esse vídeo possui apenas fins de entretenimento. Lembre-se que isso acaba em perdas. Esses Jogos são para maiores de 18 anos ou idade legal em sua jurisdição.,"fortune tiger,fortune,fortune ox,fortune rabbit,fortune mouse",20,Gaming,PT8M50S,530,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/inQgp7GVb-4/maxresdefault.jpg,,2229,108,,0,65
198,UClbz1CR92gh-iqhQHH5sckQ,espiga gameplay,lYGkJ8omgvs,2023-07-28T22:05:57Z,2023-07-28 22:05:57,Fortune tiger TESTEI essa BET e ISSO ACONTECEU😱,,"fortune tiger,fortune tiger como ganhar dinheiro forma certa,fortune tiger melhor slot casino online,slot fortune tiger como jogar com banca baixa,jogar fortune tiger,melhor forma para jogar fortune tiger,fortune tiger slot,fortune tiger estrategia,fortune tiger bug,fortune,bug do fortune tiger,como jogar e ganhar slot fortune tiger,estrategia fortune tiger,fortune tiger jogo,dicas fortune tiger,fortune tiger como jogar,fortune tiger banca de 20",29,Nonprofits & Activism,PT10M40S,640,2d,hd,FALSE,pt-BR,pt-BR,https://i.ytimg.com/vi/lYGkJ8omgvs/maxresdefault.jpg,1,42017,2030,,0,307
199,UCrvebaMG3PynUMUYV6z_V_w,Adriel Divulgações,UQ4adN2fGm8,2023-07-28T18:45:15Z,2023-07-28 18:45:15,280$ Por Dia Fortune Tiger Estratégia Infalível Fortune Tiger Banca Baixa Pagando Muito,"280$ Por Dia Fortune Tiger Estratégia Infalível Fortune Tiger Banca Baixa Pagando Muito ✅Robô grátis: https://bit.ly/robofortune_tigerofc_ 🚀Cadastro com Bônus de +100% sobre a recarga no link acima 🔝 E aí pessoal , tudo bem? vou falar para vocês qual foi a minha esperança com o robo do fortune Tiger o famoso jogo do tigre , então fica aí até o final para não perder nada e saber se vale mesmo a pena comprar esse robo, #fortunetiger #jogodotigre #estrategiafortunetiger estratégia fortune tiger,estratégia fortune tiger pra ganhar dinheiro,estratégia fortune tiger para lucrar todos os dias,estratégia fortune tiger lucrativa,como aplicar estratégia fortune tiger,leitura de slot fortune tiger,como jogar fortune tiger,fortune tiger,dicas para jogar fortune tiger,plataforma para jogar fortune tiger,como fazer leitura de slot do jogo fortune tiger,como ganhar dinheiro no fortune tiger,estratégia fortune tiger para ganhar dinheiro todo dia Estratégia Infalível Fortune Tiger - Jogo do Tigre Pagando Muito Estratégia Infalível Fortune Tiger - Jogo do Tigre Pagando Muito Estratégia Infalível Fortune Tiger - Jogo do Tigre Pagando Muito Estratégia Infalível Fortune Tiger - Jogo do Tigre Pagando Muito","jogar fortune tiger,fortune tiger,melhor forma para jogar fortune tiger,fortune tiger max win,fortune tiger estrategia,fortune tiger slot,fortune tiger como jogar,fortune tiger como ganhar dinheiro forma certa,forune tiger,slot fortune tiger como jogar com banca baixa,fortune tiger banca de 20,fortune tiger banca baixa,como jogar o fortune tiger,como baixar o fortune tiger,fortune tiger 2500x,fortune tiger melhor slot casino online",10,Music,PT2M31S,151,2d,hd,FALSE,,pt-BR,https://i.ytimg.com/vi/UQ4adN2fGm8/maxresdefault.jpg,,19282,282,,0,9
200,UCTRQblH_muP2X68UsLwFmBg,ProSidu,EVM553zGflE,2023-07-28T16:00:09Z,2023-07-28 16:00:09,FORTUNE TIGER NOVA ESTRATÉGIA DO MINUTO PAGANTE FUNCIONOU,Parcerias: prosidu.comercial@gmail.com Vem lucrar nessa: http://prosidu.com/ Este conteúdo representa apenas entreterimento e não é indicação de investimento. Apenas para Maiores de 18 anos e jogue com responsabilidade. Music track: Love by Amine Maxwell Source: https://freetouse.com/music Royalty Free Music for Videos (Safe),"Prosidu,prosiedu,prossidu,jogos,slots,fortune,fortune tiger",20,Gaming,PT10M34S,634,2d,hd,FALSE,,pt,https://i.ytimg.com/vi/EVM553zGflE/maxresdefault.jpg,1,58564,1982,,0,229
